bookingid,customerid,first_name,last_name,device_used,booking_channel,bookingid_norm
712428@,314242.0,Lina,Dubois,Tablet ,Condor App,712428
712428,629464.0,Maya,Khan,Desktop,Call Center,712428
712428,888435.0,Stefan,Martinez,iPhone,Call Center,712428
712429,797802.0,Lina,Khan,iPhone,Travel Agency,712429
712429,,Yuki,Nguyen,Tablet, Condor App,712429
712431,190807.0,Jamie,Rossi,iPhone,Travel Agency,712431
712431,,Lina,Schmidt,Android, Condor Website,712431
712431,290545.0,Fatima,Martinez,Desktop,Condor App,712431
712432,239000.0,Lina,Rossi,iPhone,Mobile App,712432
712432,187821.0,Ali,Garcia,DESKTOP,MOBILE APP,712432
712433,420613.0,Fatima,Schmidt,Tablet,Call Center,712433
712433,,Lina,Dubois,Tablet,Condor Website,712433
712434,626127.0,Jamie,Schmidt,Android,Call Center,712434
712434,,Alex,Garcia,Desktop,Travel Agency,712434
712436,808747.0,Yuki,Müller,iPhone,Mobile App ,712436
712436,306971.0,Yuki,Khan,Tablet,Travel Agency,712436
712436 ,,Carlos,Tanaka,Android ,call center,712436
712438,616325.0,Omar,Garcia,Android,Travel Agency,712438
712438,336436.0,Yuki,Garcia,Desktop, Travel Agency,712438
712441,,Omar,Schmidt, Tablet, Call Center,712441
712441,972570.0,Omar,Müller,Tablet,mobile app,712441
712442,,Alex,Schmidt,Desktop, Condor App,712442
712442,742512.0,Yuki,Schmidt,Tablet,Travel Agency,712442
712443,360447.0,Lina,Khan,Tablet, Call Center,712443
712443@,288954.0,Alex,Rossi,iPhone,Condor App,712443
712443,240437.0,Lina,Dubois, Tablet,Mobile App,712443
712448,620082.0,Stefan,Nguyen,tablet,CONDOR WEBSITE,712448
712448,467530.0,Alex,Smith,Desktop,Travel Agency,712448
712450,,Ali,Smith,Desktop,Condor App,712450
712450,269337.0,Fatima,Khan,Tablet,CONDOR APP,712450
712450,873792.0,Maya,Garcia,Tablet,Call Center ,712450
712454,,Omar,Schmidt,iPhone,Mobile App,712454
712454,,Yuki,Garcia,DESKTOP,Condor App,712454
712455,,Stefan,Smith,Android ,condor app,712455
712455!,477943.0,Lina,Schmidt,Android ,Mobile App,712455
712456,698667.0,Maya,Tanaka,Tablet,Condor Website,712456
712456,945390.0,Omar,Rossi,Desktop,Condor App,712456
712458,,Omar,Smith,Android,Condor Website,712458
712458,675138.0,Lina,Khan,Tablet,Travel Agency,712458
712460,307977.0,Lina,Schmidt,Desktop,Call Center,712460
712460,515305.0,Fatima,Müller,Tablet,Condor Website,712460
712460,,Omar,Khan,Tablet,Travel Agency,712460
712462,,Omar,Garcia,iPhone,Condor Website,712462
712462,104579.0,Lina,Smith,Desktop,Travel Agency ,712462
712463,,Yuki,Martinez,iPhone ,Mobile App,712463
712463,595244.0,Alex,Dubois,iPhone,Condor App,712463
712467,532736.0,Yuki,Smith,Desktop,Travel Agency,712467
712467,332524.0,Carlos,Rossi,Desktop,Condor Website,712467
712469,,Fatima,Dubois,iPhone,Travel Agency,712469
712469,,Lina,Smith,Desktop,Mobile App,712469
712471,408311.0,Jamie,Schmidt,Android,CALL CENTER,712471
712471,,Yuki,Garcia,Android,Mobile App,712471
712475,,Jamie,Nguyen,iPhone,Condor App,712475
712475,,Maya,Rossi,Desktop, Condor App,712475
712475,,Jamie,Dubois,Desktop ,Mobile App,712475
712478,,Yuki,Garcia,Android,Travel Agency,712478
712478,869679.0,Omar,Müller,Desktop,Call Center,712478
712479,,Jamie,Garcia,iPhone,Condor App,712479
712479,194505.0,Fatima,Müller,Tablet,Travel Agency,712479
712482,,Fatima,Khan,Android,Call Center,712482
712482,522383.0,Fatima,Schmidt, Tablet,Condor App,712482
712486,109527.0,Fatima,Khan,Desktop, Mobile App,712486
712486,241757.0,Alex,Garcia,Desktop,Mobile App,712486
712486,549536.0,Stefan,Martinez,Desktop,Call Center,712486
712490,,Omar,Martinez, Tablet,Condor App,712490
712490,133317.0,Yuki,Nguyen,iPhone,Travel Agency,712490
712491,267958.0,Omar,Smith,Desktop,Condor Website,712491
712491,765296.0,Stefan,Rossi,Android,Travel Agency,712491
712494@,571342.0,Omar,Schmidt,iPhone,Condor Website,712494
712494,,Stefan,Garcia,Tablet,Mobile App,712494
712496@,,Maya,Khan,android,Condor App,712496
712496,477050.0,Carlos,Tanaka,iphone,Condor Website,712496
712497,906109.0,Lina,Dubois,iPhone ,Mobile App,712497
712497,933591.0,Alex,Martinez,iphone,Call Center,712497
712499,640588.0,Omar,Nguyen,desktop,Call Center,712499
712499,228235.0,Ali,Khan,iPhone,Call Center,712499
712499,,Carlos,Schmidt,Tablet,Condor Website,712499
712503,302868.0,Yuki,Smith,Desktop,Condor Website ,712503
712503,291173.0,Yuki,Garcia,Tablet,Mobile App,712503
712503,513020.0,Omar,Garcia,tablet,Mobile App,712503
712504,688874.0,Stefan,Rossi,Tablet, Mobile App,712504
712504,376472.0,Lina,Garcia,Android,Travel Agency ,712504
712507,373528.0,Maya,Dubois,Android,travel agency,712507
712507,,Fatima,Smith,Desktop,Call Center,712507
712507,613372.0,Omar,Khan,Desktop,Call Center,712507
712508@,129762.0,Alex,Schmidt,desktop,Mobile App,712508
712508,240714.0,Carlos,Martinez,Android,Condor Website,712508
712508,,Maya,Garcia,iPhone,Mobile App,712508
712510,,Omar,Nguyen,iPhone ,Condor Website,712510
712510,313421.0,Jamie,Dubois,iPhone, Condor Website,712510
712519,180560.0,Omar,Müller,Android,Condor Website,712519
712519,687815.0,Stefan,Schmidt,Tablet,Call Center,712519
712521,599041.0,Maya,Martinez,iPhone,Travel Agency,712521
712521,334596.0,Stefan,Smith, Tablet,Call Center,712521
712522,917417.0,Carlos,Tanaka,Desktop,Travel Agency,712522
712522,,Jamie,Khan,Desktop,Condor App,712522
712525,413912.0,Ali,Tanaka,Desktop ,Condor Website,712525
712525,,Omar,Dubois,Desktop ,Call Center,712525
712527,312315.0,Stefan,Smith,Android,Mobile App,712527
712527,585868.0,Lina,Garcia,Android,Condor Website,712527
712528,,Maya,Schmidt,Desktop,Travel Agency,712528
712528,,Fatima,Nguyen, Desktop,Condor App,712528
712528,589314.0,Omar,Rossi,iphone,Mobile App,712528
712530,,Jamie,Müller,IPHONE,Mobile App,712530
712530,,Jamie,Müller,Tablet,Travel Agency,712530
712532,,Alex,Khan,Desktop,Mobile App,712532
712532,,Alex,Nguyen,Tablet,Mobile App,712532
712532,661395.0,Fatima,Tanaka,Android,Travel Agency,712532
712533,873985.0,Alex,Dubois,Android,Travel Agency,712533
712533@,,Carlos,Tanaka,Android ,mobile app,712533
712535,274843.0,Yuki,Martinez,android,Condor Website,712535
712535,641477.0,Alex,Nguyen,Desktop,Travel Agency,712535
712536,,Carlos,Dubois,Android,CALL CENTER,712536
712536,970520.0,Carlos,Martinez,iPhone,Condor Website,712536
712537,,Carlos,Schmidt,iPhone,Mobile App,712537
712537,,Maya,Müller,tablet,Travel Agency,712537
712538!,422756.0,Fatima,Rossi,iPhone,Mobile App,712538
712538,227706.0,Fatima,Schmidt, iPhone,mobile app,712538
712539,126448.0,Fatima,Müller,Desktop,Mobile App,712539
712539,304610.0,Lina,Schmidt,Desktop,Travel Agency ,712539
712542,,Ali,Rossi,iPhone,Condor Website,712542
712542,,Yuki,Smith,Android,Call Center,712542
712544,224222.0,Lina,Khan,Tablet,Condor App,712544
712544,,Fatima,Khan,Tablet ,Condor Website,712544
712545,,Stefan,Nguyen,Android,Call Center,712545
712545,654227.0,Stefan,Martinez,Tablet, Condor App,712545
712545,,Carlos,Garcia, iPhone, Travel Agency,712545
712546,206120.0,Stefan,Müller,Android,Travel Agency,712546
712546,220770.0,Omar,Rossi,iPhone, Condor App,712546
712549,,Alex,Khan,Desktop,Travel Agency,712549
712549,,Alex,Garcia,tablet,Condor App ,712549
712551,519860.0,Carlos,Garcia,tablet,Travel Agency,712551
712551,205934.0,Carlos,Schmidt,TABLET,Condor Website,712551
712552,275548.0,Ali,Müller,Android,Call Center,712552
712552,,Maya,Müller,IPHONE,CONDOR APP,712552
712553,,Yuki,Nguyen,iPhone,Mobile App,712553
712553,,Carlos,Dubois,TABLET,Condor App,712553
712562,554217.0,Lina,Garcia,iPhone,Condor Website,712562
712562,656973.0,Maya,Tanaka,Android,Travel Agency,712562
712567,,Fatima,Dubois,Desktop,Call Center,712567
712567,177557.0,Alex,Khan,Tablet,CONDOR WEBSITE,712567
712569,,Carlos,Khan,TABLET,Travel Agency,712569
712569,,Fatima,Schmidt, iPhone, Travel Agency,712569
712571,,Fatima,Dubois,Tablet,Travel Agency,712571
712571,303402.0,Ali,Nguyen,Android, Condor App,712571
712572,,Lina,Khan,Android,travel agency,712572
712572,,Fatima,Garcia,Tablet,mobile app,712572
712573,,Yuki,Müller,DESKTOP,Call Center,712573
712573,768889.0,Maya,Tanaka, Desktop,Travel Agency,712573
712574,,Alex,Garcia,Tablet,Condor App,712574
712574,747002.0,Yuki,Dubois,iPhone,Call Center,712574
712575,,Ali,Khan,Desktop,Condor App,712575
712575,,Yuki,Dubois, Desktop,Call Center,712575
712575,,Lina,Müller,Desktop,Condor App,712575
712577,936768.0,Carlos,Smith,Tablet ,Condor App,712577
712577,,Carlos,Garcia, Desktop,CONDOR WEBSITE,712577
712580,117133.0,Omar,Nguyen,iPhone,Condor App,712580
712580,,Carlos,Nguyen,Android,Mobile App,712580
712582,,Lina,Rossi, Desktop,Mobile App,712582
712582!,101002.0,Omar,Rossi,ANDROID,Call Center,712582
712583 ,122445.0,Yuki,Garcia,Desktop,Call Center,712583
712583,626675.0,Yuki,Müller,Android,MOBILE APP,712583
712584,868406.0,Yuki,Khan,Desktop,CALL CENTER,712584
712584,,Carlos,Müller,Desktop ,Travel Agency,712584
712586,862918.0,Carlos,Smith,iPhone,Mobile App,712586
712586,,Maya,Khan,Android,Condor Website,712586
712586!,,Ali,Tanaka,Android,Travel Agency,712586
712587,,Alex,Rossi,Android,Call Center,712587
712587@,,Yuki,Schmidt,Desktop,Condor Website,712587
712587,476494.0,Maya,Müller,Desktop,Condor Website,712587
712588,452405.0,Fatima,Rossi,Tablet,Mobile App,712588
712588,,Ali,Rossi,IPHONE,MOBILE APP,712588
712588,475426.0,Carlos,Schmidt,Tablet,Condor App,712588
712590,983182.0,Alex,Smith,IPHONE,Travel Agency,712590
712590,199803.0,Lina,Tanaka,Tablet,Condor Website,712590
712598,455595.0,Omar,Müller,DESKTOP, Condor Website,712598
712598,714812.0,Alex,Nguyen,Android,Mobile App,712598
712601 ,466440.0,Ali,Khan,Tablet,Travel Agency ,712601
712601 ,,Alex,Tanaka,Tablet,Call Center,712601
712602,659584.0,Fatima,Dubois,Desktop,Travel Agency,712602
712602,,Omar,Garcia,Tablet,Call Center,712602
712602,197090.0,Omar,Dubois,Tablet,Mobile App,712602
712603 ,669854.0,Ali,Schmidt, Android,CONDOR APP,712603
712603,572790.0,Jamie,Khan,Android,CONDOR WEBSITE,712603
712604,363643.0,Lina,Smith, Tablet, Mobile App,712604
712604,536844.0,Omar,Tanaka,tablet,condor app,712604
712605!,,Maya,Garcia,tablet,Call Center,712605
712605,320590.0,Stefan,Müller,iPhone,Condor Website,712605
712607,546131.0,Yuki,Nguyen,iPhone,Call Center,712607
712607,335427.0,Ali,Nguyen,Android,Condor Website,712607
712608,575134.0,Lina,Schmidt,ANDROID,Mobile App ,712608
712608,518719.0,Omar,Müller,tablet,Mobile App,712608
712609,296512.0,Alex,Nguyen,android,Condor App,712609
712609,463190.0,Yuki,Khan,Desktop,Condor Website,712609
712615,970439.0,Ali,Tanaka,Android,CALL CENTER,712615
712615,622746.0,Ali,Schmidt,iPhone,Condor App,712615
712619,946206.0,Maya,Dubois,Tablet,Travel Agency,712619
712619!,150865.0,Fatima,Garcia, Android,Condor Website,712619
712619,284497.0,Stefan,Rossi,iPhone,Travel Agency,712619
712620,251244.0,Maya,Dubois,Tablet,Condor App,712620
712620,,Stefan,Dubois,Desktop,Mobile App,712620
712623,440265.0,Maya,Tanaka,iPhone, Call Center,712623
712623,305333.0,Yuki,Garcia,Android ,Condor Website,712623
712624,670026.0,Stefan,Khan,iPhone ,Call Center,712624
712624,964452.0,Alex,Smith,Desktop,Mobile App,712624
712628,415028.0,Yuki,Tanaka,android,Mobile App,712628
712628 ,,Carlos,Nguyen,iPhone,Travel Agency,712628
712629,409970.0,Carlos,Tanaka,Android ,Call Center,712629
712629 ,,Lina,Rossi,Android,Condor App ,712629
712632,928687.0,Omar,Dubois,Desktop,mobile app,712632
712632,206098.0,Stefan,Schmidt,iPhone,Mobile App,712632
712633,,Ali,Smith, iPhone,Mobile App,712633
712633,479110.0,Jamie,Nguyen,Desktop, Travel Agency,712633
712633,,Ali,Müller,Tablet,Call Center,712633
712637,,Fatima,Schmidt,Tablet,Travel Agency,712637
712637,,Alex,Khan,iPhone,Condor App,712637
712638@,797917.0,Jamie,Tanaka,iPhone,Travel Agency,712638
712638,217258.0,Omar,Smith,Android,Condor App,712638
712641,,Fatima,Rossi,iPhone,Travel Agency ,712641
712641,,Maya,Garcia,iPhone,Condor App,712641
712641,876310.0,Lina,Dubois,Android , Travel Agency,712641
712642,402269.0,Fatima,Rossi,Desktop,Condor Website,712642
712642,,Ali,Smith,Desktop,Call Center,712642
712645,376230.0,Ali,Müller,Desktop,Mobile App,712645
712645,979958.0,Ali,Nguyen,iPhone,Condor Website,712645
712647,425781.0,Ali,Smith,Desktop,Condor App,712647
712647,619403.0,Yuki,Khan,iPhone,Call Center,712647
712648,392260.0,Jamie,Rossi, iPhone,Condor App,712648
712648,438877.0,Fatima,Tanaka, Desktop, Travel Agency,712648
712650 ,702037.0,Carlos,Tanaka, Android,Call Center,712650
712650,,Yuki,Nguyen,Desktop,Travel Agency,712650
712651,168264.0,Alex,Schmidt,Tablet, Travel Agency,712651
712651,,Jamie,Müller,Android, Condor App,712651
712651,854129.0,Yuki,Müller,Tablet,Travel Agency,712651
712652,,Stefan,Dubois,Android,MOBILE APP,712652
712652,351480.0,Ali,Müller,Desktop,Mobile App,712652
712655,,Yuki,Khan,Android,condor app,712655
712655,,Ali,Müller,Tablet,Travel Agency,712655
712656,438370.0,Yuki,Müller,Android,Condor App,712656
712656,,Omar,Smith,Android,Condor Website,712656
712657,,Alex,Khan,iPhone, Travel Agency,712657
712657,,Carlos,Martinez,Tablet,Condor App,712657
712658,438167.0,Fatima,Nguyen,Tablet ,Call Center,712658
712658,724186.0,Jamie,Smith,iPhone,Condor Website,712658
712658,,Stefan,Martinez,iPhone,Travel Agency,712658
712662,426969.0,Fatima,Müller,iPhone,Call Center,712662
712662,166803.0,Ali,Nguyen,iPhone ,Condor App,712662
712665,,Jamie,Martinez,Tablet,Condor App,712665
712665,164327.0,Jamie,Khan,Desktop,MOBILE APP,712665
712674 ,572353.0,Stefan,Khan,Android,Condor Website,712674
712674,,Jamie,Garcia,iPhone,Call Center,712674
712675!,,Omar,Martinez,Desktop ,Mobile App,712675
712675,301684.0,Yuki,Müller,ANDROID,Condor App,712675
712679,623605.0,Yuki,Nguyen,Tablet,Condor App,712679
712679,783163.0,Yuki,Dubois,Desktop,Mobile App,712679
712681,,Lina,Tanaka,iphone, Condor Website,712681
712681,,Stefan,Rossi,ANDROID,Call Center,712681
712682,,Stefan,Rossi,Tablet ,CALL CENTER,712682
712682 ,457728.0,Lina,Schmidt,iPhone,CONDOR APP,712682
712684,957211.0,Alex,Khan,Desktop ,Call Center,712684
712684,231186.0,Yuki,Martinez,iPhone,Condor App ,712684
712684,,Carlos,Rossi,iPhone,Condor Website,712684
712685,,Omar,Nguyen,Android,Travel Agency,712685
712685,874527.0,Alex,Tanaka,iPhone,Condor Website,712685
712686,,Yuki,Khan,Android, Mobile App,712686
712686,940539.0,Lina,Garcia,Android,Mobile App ,712686
712687,,Jamie,Tanaka,Android,Mobile App ,712687
712687,,Carlos,Smith,TABLET,Condor App,712687
712690,145372.0,Yuki,Dubois,android,Mobile App,712690
712690,235694.0,Stefan,Müller,Tablet,Condor App,712690
712695,731887.0,Alex,Garcia,Tablet,Travel Agency,712695
712695,729039.0,Fatima,Khan,Tablet ,Condor App,712695
712695,,Lina,Müller,iPhone,Mobile App,712695
712696,,Jamie,Rossi,ANDROID,Travel Agency ,712696
712696,,Carlos,Khan, Android,Call Center,712696
712696,237764.0,Fatima,Garcia,iPhone,Mobile App,712696
712697,375762.0,Alex,Martinez,Android,Travel Agency ,712697
712697,,Stefan,Garcia,iPhone,Travel Agency,712697
712698,,Lina,Schmidt,DESKTOP,Travel Agency,712698
712698,570558.0,Omar,Dubois,iPhone,condor app,712698
712699,,Alex,Rossi,iPhone,Condor Website,712699
712699,363608.0,Maya,Müller,DESKTOP,Call Center,712699
712700!,,Ali,Dubois, Tablet,Travel Agency,712700
712700,835162.0,Lina,Rossi, Tablet,Condor App,712700
712704,301313.0,Maya,Martinez,Android,Travel Agency,712704
712704!,,Lina,Dubois,iPhone,Condor App,712704
712704!,147392.0,Alex,Müller,iPhone,Condor App,712704
712707,632109.0,Lina,Rossi,Android,Travel Agency,712707
712707,,Stefan,Khan, Desktop,Call Center,712707
712709 ,,Carlos,Dubois,Android ,Mobile App,712709
712709!,100183.0,Yuki,Nguyen,iPhone,Call Center,712709
712720,711050.0,Jamie,Garcia, Desktop,Mobile App,712720
712720,975812.0,Fatima,Smith,Desktop,CONDOR WEBSITE,712720
712721,663281.0,Maya,Smith,Android, Call Center,712721
712721,,Stefan,Nguyen,Desktop, Condor Website,712721
712721,114474.0,Ali,Garcia,Tablet,Call Center,712721
712724,,Maya,Tanaka,desktop,Call Center,712724
712724,220936.0,Alex,Nguyen,iPhone,Condor Website,712724
712724,,Maya,Garcia,Desktop,Condor App,712724
712725,947146.0,Fatima,Nguyen, Desktop,Travel Agency,712725
712725 ,361283.0,Carlos,Schmidt,tablet,mobile app,712725
712726,637266.0,Alex,Müller,Android,travel agency,712726
712726,960876.0,Lina,Müller,Tablet,Call Center,712726
712730,673698.0,Maya,Garcia,Android,Condor Website,712730
712730,,Stefan,Smith,iPhone,Condor App,712730
712733,788284.0,Lina,Garcia,Tablet,Condor App,712733
712733@,225237.0,Lina,Khan, Android,TRAVEL AGENCY,712733
712736,914617.0,Ali,Schmidt,iPhone,Condor Website,712736
712736,742243.0,Fatima,Tanaka,Tablet,Call Center,712736
712736,,Stefan,Müller,iPhone,Travel Agency ,712736
712740,708045.0,Carlos,Nguyen,Android, Mobile App,712740
712740,343209.0,Jamie,Garcia,Desktop,Mobile App,712740
712740,524758.0,Maya,Dubois,Tablet, Condor App,712740
712742,735341.0,Omar,Smith,iPhone,CALL CENTER,712742
712742,734532.0,Lina,Smith,Tablet,Condor App,712742
712745,664176.0,Yuki,Schmidt,iPhone,Travel Agency,712745
712745,,Carlos,Nguyen,Tablet,call center,712745
712747,,Carlos,Schmidt,Tablet,Condor Website,712747
712747,776582.0,Lina,Nguyen,IPHONE,Travel Agency,712747
712752,548980.0,Stefan,Müller,iPhone,Condor App,712752
712752,422544.0,Fatima,Schmidt,Desktop,Condor Website,712752
712753,,Lina,Rossi,Desktop,Condor Website,712753
712753,,Alex,Smith,TABLET,Call Center,712753
712753,947110.0,Stefan,Khan,iphone,Condor App ,712753
712760,747043.0,Lina,Khan,Desktop,Mobile App,712760
712760!,,Fatima,Khan,Tablet,Travel Agency,712760
712762,942569.0,Omar,Dubois,ANDROID,Condor App,712762
712762,,Stefan,Schmidt,Android,condor app,712762
712763,518365.0,Carlos,Müller,iPhone,TRAVEL AGENCY,712763
712763,,Jamie,Garcia,Tablet ,TRAVEL AGENCY,712763
712763,132803.0,Fatima,Martinez,Android, Mobile App,712763
712765,793596.0,Lina,Tanaka,Desktop,Travel Agency,712765
712765,,Omar,Dubois, Android,Mobile App,712765
712769,366874.0,Maya,Khan,Tablet,Mobile App,712769
712769,,Fatima,Schmidt,Tablet,Condor App,712769
712773,355584.0,Maya,Smith,Desktop,Travel Agency,712773
712773!,883198.0,Lina,Schmidt,Desktop,Travel Agency,712773
712773,,Maya,Garcia,Tablet,MOBILE APP,712773
712775,,Alex,Nguyen,Desktop,TRAVEL AGENCY,712775
712775,,Stefan,Garcia,Android ,Mobile App,712775
712776,462690.0,Stefan,Martinez,Desktop,Condor Website,712776
712776,589640.0,Lina,Smith,desktop,Condor App,712776
712776,688639.0,Omar,Garcia,Tablet,Travel Agency,712776
712777,179707.0,Fatima,Tanaka,iPhone,Condor App,712777
712777,551896.0,Omar,Müller,Desktop,Mobile App,712777
712778,738824.0,Carlos,Martinez,Tablet,Call Center,712778
712778,,Lina,Martinez,tablet,Mobile App,712778
712778,847070.0,Carlos,Khan,Desktop,Condor App,712778
712783,,Maya,Nguyen,Tablet,Condor App,712783
712783,604293.0,Yuki,Nguyen, iPhone,Mobile App,712783
712783,,Yuki,Rossi, Tablet,Call Center,712783
712785,,Omar,Martinez,Tablet,Travel Agency,712785
712785,869862.0,Fatima,Schmidt,Desktop ,Condor App,712785
712787,883767.0,Carlos,Nguyen,Tablet,Call Center,712787
712787,516460.0,Stefan,Garcia,Tablet,mobile app,712787
712790,831901.0,Stefan,Müller,Tablet,Condor App,712790
712790,246569.0,Lina,Martinez,Tablet,Travel Agency,712790
712791,500368.0,Carlos,Rossi,Tablet,Condor Website,712791
712791,,Alex,Smith,Tablet,Call Center,712791
712791,,Alex,Rossi,Desktop,Condor Website,712791
712793,143025.0,Jamie,Martinez,iphone,Condor Website,712793
712793,202296.0,Carlos,Rossi,iPhone, Condor Website,712793
712797,,Stefan,Martinez,Desktop,travel agency,712797
712797,746721.0,Omar,Garcia,iPhone,Call Center,712797
712798,934335.0,Alex,Müller,desktop,Mobile App,712798
712798,,Omar,Schmidt,iPhone,Travel Agency,712798
712799,,Alex,Nguyen,Tablet,Mobile App,712799
712799,811397.0,Omar,Schmidt,Android, Condor App,712799
712800,,Alex,Martinez,Tablet,Mobile App,712800
712800,,Ali,Rossi,Desktop,Condor App,712800
712802,814611.0,Fatima,Nguyen,iPhone, Travel Agency,712802
712802,,Stefan,Smith,Tablet,Condor App,712802
712802,,Fatima,Nguyen,iPhone, Mobile App,712802
712803,165719.0,Stefan,Tanaka,Android,Condor App ,712803
712803,744267.0,Carlos,Smith,Android,Mobile App,712803
712804,307999.0,Stefan,Müller,Tablet,CONDOR APP,712804
712804,485993.0,Ali,Khan,Tablet,Condor App,712804
712805,783579.0,Maya,Tanaka,iPhone,Mobile App,712805
712805,421757.0,Alex,Garcia,Tablet,Condor App,712805
712805,,Omar,Martinez,iPhone,Mobile App,712805
712812@,313330.0,Maya,Khan,Desktop,CALL CENTER,712812
